  1.000E+01  1.428E-01
  1.285E+01  5.072E-02
  1.650E+01  1.732E-02
  2.120E+01  5.702E-03
  2.724E+01  1.821E-03
  3.500E+01  5.596E-04
  4.496E+01  1.658E-04
  5.776E+01  4.730E-05
  7.421E+01  1.300E-05
  9.533E+01  3.408E-06
  1.225E+02  8.508E-07
  1.573E+02  2.017E-07
  2.021E+02  4.474E-08
  2.597E+02  9.179E-09
  3.336E+02  1.717E-09
  4.286E+02  2.822E-10
  5.506E+02  3.890E-11
  7.074E+02  4.141E-12
  9.088E+02  2.953E-13
  1.168E+03  1.075E-14
  1.500E+03  1.148E-16
