  5.000E+01  3.424E-04
  6.136E+01  1.254E-04
  7.530E+01  4.461E-05
  9.240E+01  1.547E-05
  1.134E+02  5.242E-06
  1.392E+02  1.729E-06
  1.708E+02  5.505E-07
  2.096E+02  1.696E-07
  2.572E+02  5.023E-08
  3.156E+02  1.416E-08
  3.873E+02  3.778E-09
  4.753E+02  9.514E-10
  5.833E+02  2.189E-10
  7.158E+02  4.530E-11
  8.784E+02  8.090E-12
  1.078E+03  1.172E-12
  1.323E+03  1.247E-13
  1.623E+03  8.266E-15
  1.992E+03  2.518E-16
  2.445E+03  1.733E-18
  3.000E+03  2.248E-22
