  5.000E+01  4.036E-05
  6.136E+01  1.562E-05
  7.530E+01  5.942E-06
  9.240E+01  2.216E-06
  1.134E+02  8.149E-07
  1.392E+02  2.933E-07
  1.708E+02  1.034E-07
  2.096E+02  3.561E-08
  2.572E+02  1.199E-08
  3.156E+02  3.907E-09
  3.873E+02  1.226E-09
  4.753E+02  3.686E-10
  5.833E+02  1.036E-10
  7.158E+02  2.662E-11
  8.784E+02  6.075E-12
  1.078E+03  1.157E-12
  1.323E+03  1.695E-13
  1.623E+03  1.654E-14
  1.992E+03  8.224E-16
  2.445E+03  1.097E-17
  3.000E+03  3.922E-21
