  4.000E+00  5.372E-02
  4.674E+00  2.538E-02
  5.461E+00  1.184E-02
  6.381E+00  5.405E-03
  7.456E+00  2.431E-03
  8.712E+00  1.069E-03
  1.018E+01  4.594E-04
  1.189E+01  1.922E-04
  1.390E+01  7.829E-05
  1.624E+01  3.065E-05
  1.897E+01  1.146E-05
  2.217E+01  4.063E-06
  2.590E+01  1.328E-06
  3.027E+01  3.907E-07
  3.537E+01  1.006E-07
  4.132E+01  2.129E-08
  4.828E+01  3.428E-09
  5.642E+01  3.664E-10
  6.592E+01  2.010E-11
  7.703E+01  2.984E-13
  9.000E+01  1.018E-16
