  5.000E+01  5.791E-05
  6.136E+01  2.263E-05
  7.530E+01  8.698E-06
  9.240E+01  3.266E-06
  1.134E+02  1.212E-06
  1.392E+02  4.409E-07
  1.708E+02  1.567E-07
  2.096E+02  5.459E-08
  2.572E+02  1.859E-08
  3.156E+02  6.117E-09
  3.873E+02  1.942E-09
  4.753E+02  5.923E-10
  5.833E+02  1.689E-10
  7.158E+02  4.428E-11
  8.784E+02  1.034E-11
  1.078E+03  2.028E-12
  1.323E+03  3.082E-13
  1.623E+03  3.155E-14
  1.992E+03  1.676E-15
  2.445E+03  2.473E-17
  3.000E+03  1.076E-20
