2.00000e+01	7.69772e-03	1.71474e-03	
2.36264e+01	3.46355e-03	8.05502e-04	
2.79103e+01	1.53977e-03	3.74771e-04	
3.29709e+01	6.76066e-04	1.72708e-04	
3.89492e+01	2.93041e-04	7.88301e-05	
4.60114e+01	1.25306e-04	3.56416e-05	
5.43541e+01	5.28296e-05	1.59609e-05	
6.42095e+01	2.19350e-05	7.07793e-06	
7.58519e+01	8.96241e-06	3.10801e-06	
8.96052e+01	3.59836e-06	1.35077e-06	
1.05852e+02	1.41714e-06	5.80662e-07	
1.25045e+02	5.46360e-07	2.46661e-07	
1.47718e+02	2.05763e-07	1.03431e-07	
1.74502e+02	7.54801e-08	4.27379e-08	
2.06143e+02	2.68572e-08	1.73506e-08	
2.43520e+02	9.23114e-09	6.89868e-09	
2.87675e+02	3.04536e-09	2.67288e-09	
3.39836e+02	9.56903e-10	1.00249e-09	
4.01455e+02	2.83486e-10	3.60818e-10	
4.74246e+02	7.80744e-11	1.23120e-10	
5.60235e+02	1.96178e-11	3.91763e-11	
6.61816e+02	4.38045e-12	1.13573e-11	
7.81816e+02	8.37418e-13	2.90066e-12	
9.23574e+02	1.29581e-13	6.20363e-13	
1.09103e+03	1.48832e-14	1.02568e-13	
1.28886e+03	1.09758e-15	1.14576e-14	
1.52255e+03	3.96963e-17	6.73433e-16	
1.79862e+03	3.90826e-19	1.20858e-17	
2.12474e+03	1.75924e-22	1.31529e-20	
2.51000e+03	2.67746e-72	4.21619e-70	
